en,zh,BLEU,BERTSCORE_F1,BERTSCORE_P,BERTSCORE_R,EN_LEN
"The fellow passengers for inanimate objects  are not just people,  but it's also the light shining on it  and the wind blowing past it and the heat of the room.",那些非生命体的乘客 不仅仅是人， 但是它还包括照射它的光 吹拂过它的风和空间内的热度。,0.0,0.3966805040836334,0.36915621161460876,0.42863982915878296,36
"And so we knew, if we wanted to see  this piece of metal behave quantum mechanically,  we're going to have to kick out all the other passengers.",所以，如果我们想目睹 这片金属表现出量子力学的特性， 我们就不得不剔除所有其他的乘客。,0.0,0.40326008200645447,0.36280515789985657,0.453869104385376,33
And so that's what we did.,这就是我们曾做的。,0.0,0.543698251247406,0.5875800848007202,0.5059153437614441,8
"We turned off the lights,  and then we put it in a vacuum and sucked out all the air,  and then we cooled it down  to just a fraction of a degree above absolute zero.",我们关闭灯光， 接着我们把它放入抽真空机中并抽出所有的空气， 接着我们将它冷却 到绝对零度以上一点点。,0.0,0.4262789487838745,0.39941170811653137,0.4570213556289673,41
"Now, all alone in the elevator,  the little chunk of metal is free to act however it wanted.",现在，在电梯里， 小金属片可以做任何它想做的事。,0.0,0.3969537615776062,0.3348311483860016,0.48737919330596924,22
And so we measured its motion.,我们测量了它的运动。,0.0,0.5178675055503845,0.5531107187271118,0.4868464767932892,7
We found it was moving in really weird ways.,我们发现它用很古怪的方式在运动。,1.8155431088372649,0.5553047060966492,0.5802523493766785,0.5324137806892395,10
"Instead of just sitting perfectly still, it was vibrating,  and the way it was vibrating was breathing something like this --  like expanding and contracting bellows.",它是在震动，而不是完全的静止。 它震动的方式是像这种-- 像一张一合的风箱。,0.14675441853527688,0.43492239713668823,0.40306779742240906,0.472243994474411,31
"And by giving it a gentle nudge,  we were able to make it both vibrate  and not vibrate  at the same time --  something that's only allowed with quantum mechanics.",只要给它一个轻微的撞击， 我们就能让它震动 的同时 也不震动-- 某些只在量子力学范围下才会发生的事。,0.0,0.42740288376808167,0.41032150387763977,0.4459681510925293,37
So what I'm telling you here is something truly fantastic.,我在这里告诉大家的是一些很奇妙的事情。,1.1057717812699017,0.5764502286911011,0.6360325813293457,0.5270748138427734,12
What does it mean for one thing  to be both vibrating and not vibrating  at the same time?,一个事物震动的 同时也不震动 这是什么意思？,0.24854560329535422,0.43477359414100647,0.39338210225105286,0.4858996868133545,21
So let's think about the atoms.,让我们考虑下原子。,10.89644800332157,0.6831368803977966,0.7107169032096863,0.6576175093650818,8
So in one case:  all the trillions of atoms that make up that chunk of metal  are sitting still  and at the same time those same atoms  are moving up and down.,一个例子： 所有万亿个形成金属片的原子 正保持静止 同时同样的这些原子 正在上下移动。,0.0,0.4289804995059967,0.40709489583969116,0.4533529579639435,38
Now it's only at precise times when they align.,只有在特定精确时间，它们是一致的。,0.0,0.4924914836883545,0.5842703580856323,0.42563194036483765,11
The rest of the time they're delocalized.,余下的时间它们则是不定域的。,0.12340526446895762,0.41373997926712036,0.3559628129005432,0.4939071536064148,9
"That means that every atom  is in two different places at the same time,  which in turn means the entire chunk of metal  is in two different places.",这意味着每个原子 在同一时间在两个不同的地方， 进一步说明整个金属片 在两个位置。,0.14675441853527688,0.4370101988315582,0.38247767090797424,0.5096786022186279,33
I think this is really cool.,我认为这个真的很酷。,28.319415510892387,0.807351291179657,0.8452421426773071,0.7727118730545044,7
Really.,真的。,0.0,0.5771480798721313,0.5917676687240601,0.563233494758606,2
"It was worth locking myself in a clean room to do this for all those years  because, check this out,  the difference in scale  between a single atom and that chunk of metal  between that chunk of metal and you.",我这些年把自己锁在无菌室所做的事都是很值得的。 因为，看这个， 单个原子 和金属片的比例差 大约和整片金属片和你这个个体的 比例差是一样的。,0.12383751369380655,0.43048134446144104,0.4248940348625183,0.4362175464630127,47
"So if a single atom can be in two different places at the same time,  that chunk of metal can be in two different places,  then why not you?",所以如果单个原子能同时处于不同的两个位置， 那金属片也能处于不同的两个位置， 那么为什么你不能呢？,0.0,0.42291632294654846,0.40957558155059814,0.43715542554855347,34
"I mean, this is just my logical side talking.",我指的，这只是我的理性思考的逻辑。,0.9690650671856613,0.5912675857543945,0.6376034617424011,0.5512101650238037,11
"So imagine if you're in multiple places at the same time,  what would that be like?",那想想如果你能同时处于多个位置， 那会是什么样子的？,0.12340526446895762,0.4375320076942444,0.37421953678131104,0.5266301035881042,20
How would your consciousness  handle your body being delocalized in space?,你的认知将如何处理 你自身在空间中的不定域问题呢？,0.0,0.467471718788147,0.5129700899124146,0.42938685417175293,13
There's one more part to the story.,这是故事的一个部分。,0.0,0.5684933662414551,0.6207743287086487,0.5243344902992249,9
"It's when we warmed it up,  and we turned on the lights and looked inside the box,  we saw that the piece metal was still there in one piece.",当我们把它加热， 并打开灯光观察盒子里面的时候， 我们看到金属片依旧只是一块。,0.0,0.4246629774570465,0.3670187294483185,0.503788411617279,35
"And so I had to develop this new intuition,  that it seems like all the objects in the elevator  are really just quantum objects just crammed into a tiny space.",所以我不得不形成一个新的直觉， 似乎所有电梯中的物体 实际上都被塞进一个极小空间中的,0.0,0.38831695914268494,0.34872865676879883,0.43804463744163513,34
You hear a lot of talk  about how quantum mechanics says that everything is all interconnected.,量子物体。 大家听过很多 关于量子物理学如何解释万物是互相联系的。,0.0,0.38728609681129456,0.3549150824546814,0.4261547327041626,18
"Well, that's not quite right.",嗯，这不是完全正确的；,0.0,0.5198779106140137,0.5436936020851135,0.4980611205101013,8
It's more than that; it's deeper.,它要比这个更广泛，更深奥。,0.0,0.4202108383178711,0.37409529089927673,0.4792945384979248,10
"It's that those connections,  your connections to all the things around you,  literally define who you are,  and that's the profound weirdness of quantum mechanics.",正是这些联系， 你和你周边的这些联系， 真正的定义了你是谁。 这才是量子力学的深奥和不可思议。,0.0,0.426340788602829,0.37883973121643066,0.48746153712272644,34
Thank you.,谢谢,0.0,0.6499631404876709,0.6493728756904602,0.6505545377731323,3
My name is Amit.,我叫阿密特,8.116697886877475,0.6212868690490723,0.6135808825492859,0.6291888356208801,5
"And 18 months ago, I had another job at Google,  and I pitched this idea  of doing something with museums and art  to my boss who's actually here,  and she allowed me to do it.",18月以前，我在谷歌有另外一个工作 我跟我的老板提出了这个点子 想要在艺术和博物馆方面做些事情 我老板今天也在这里 她同意了,0.12383751369380655,0.40657752752304077,0.36526763439178467,0.45842278003692627,44
And it took 18 months.,历经18个月,0.0,0.5109501481056213,0.5424229502677917,0.4829294681549072,6
"A lot of fun, negotiations and stories, I can tell you,  with 17 very interesting museums from nine countries.",经历了很多有趣的谈判和故事，我可以跟你们聊 走了9个国家，接触了17个非常有意思的博物馆,0.0,0.406442254781723,0.37144753336906433,0.44871658086776733,24
But I'm going to focus on the demo.,但是我先要集中介绍这个演示,2.5275658895144484,0.6070195436477661,0.6251928806304932,0.5898729562759399,10
There are a lot of stories about why we did this.,我可以讲很多故事来解释我们为什么要做这件事,0.8708580056014379,0.5620831251144409,0.6168944835662842,0.5162169933319092,12
"I think my personal story is explained very simply on the slide,  and it's access.",我个人的故事很简单地在幻灯片上写明着 就是如何进入（参观这些艺术品）,0.10722886563867083,0.5324416756629944,0.5882706642150879,0.48629090189933777,19
And I grew up in India.,我在印度长大,0.0,0.4748649299144745,0.4684312343597412,0.4814777970314026,7
I had a great education -- I'm not complaining --  but I didn't have access to a lot of these museums and these artworks.,我得到了很好的教育，我不想抱怨什么 但是我没有很多参观这些博物馆和艺术品的机会,0.0,0.4021378457546234,0.3651910424232483,0.4474019706249237,28
"And so when I started traveling and going to these museums,  I started learning a lot.",所以当我有机会旅游很参观这些博物馆时 我开始学到了很多东西,0.12471116048742699,0.41628825664520264,0.36697253584861755,0.4809163212776184,19
